,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.8632706999778748,0.3342074751853943,2.0086581571376882e-06,0.7917888164520264,0.27843034267425537,-0.22263813018798828,0.6673184633255005,0.27890974283218384,-0.371734619140625,0.5299574136734009,0.30359983444213867,-0.46739310026168823,0.40606269240379333,0.34802210330963135,-0.5570951104164124,0.8480972647666931,0.40081363916397095,-0.465523898601532,0.8113962411880493,0.48055610060691833,-0.6345062255859375,0.7021634578704834,0.5294763445854187,-0.7264100313186646,0.6024794578552246,0.5612446069717407,-0.7796916961669922,0.8365203738212585,0.459867388010025,-0.39369434118270874,0.7545792460441589,0.5547013878822327,-0.5586801767349243,0.6333845853805542,0.6062238216400146,-0.6252177953720093,0.52994304895401,0.6426154971122742,-0.6702907085418701,0.7881216406822205,0.4944157004356384,-0.32270172238349915,0.6886415481567383,0.5478069186210632,-0.4618854522705078,0.5624876618385315,0.5602254867553711,-0.5120216012001038,0.4622896909713745,0.5625417828559875,-0.539110541343689,0.7299227714538574,0.507290780544281,-0.261738121509552,0.6402776837348938,0.5364988446235657,-0.3639615774154663,0.5619816184043884,0.5402002334594727,-0.40976864099502563,0.4997722804546356,0.5470946431159973,-0.4401850402355194
1,0.8505048155784607,0.2800745368003845,2.0487191250140313e-06,0.7392425537109375,0.24127522110939026,-0.17668911814689636,0.6113547682762146,0.26700538396835327,-0.2829982042312622,0.505985677242279,0.3147611618041992,-0.3510134220123291,0.4052409827709198,0.3540739417076111,-0.4132714867591858,0.8406875133514404,0.36738139390945435,-0.30695444345474243,0.8294236660003662,0.46000799536705017,-0.42723309993743896,0.7424863576889038,0.5234137773513794,-0.4962649643421173,0.6549322009086609,0.561992347240448,-0.5343848466873169,0.8573458194732666,0.4208935499191284,-0.24698641896247864,0.809158444404602,0.516937255859375,-0.3559747040271759,0.7014069557189941,0.572756290435791,-0.39726462960243225,0.6054663062095642,0.6046172380447388,-0.42047375440597534,0.8367621302604675,0.45922428369522095,-0.1932261437177658,0.7648727893829346,0.5245121121406555,-0.2881719172000885,0.6601262092590332,0.5499870777130127,-0.31883466243743896,0.5725513696670532,0.5625713467597961,-0.3306584358215332,0.8040810823440552,0.48478394746780396,-0.15025947988033295,0.7360483407974243,0.5222268104553223,-0.22278782725334167,0.6696557402610779,0.5306689739227295,-0.24898457527160645,0.6109386682510376,0.5344155430793762,-0.2603192627429962
2,0.8185639381408691,0.2690664529800415,2.0644886262743967e-06,0.7296527028083801,0.24591979384422302,-0.16433413326740265,0.6245018839836121,0.264212429523468,-0.2712121307849884,0.5224595069885254,0.300930380821228,-0.34379270672798157,0.4220960736274719,0.32080480456352234,-0.41032302379608154,0.8452748656272888,0.3717750012874603,-0.2867119312286377,0.8296853303909302,0.45714080333709717,-0.39849284291267395,0.7552391290664673,0.5153626799583435,-0.46363869309425354,0.6748374104499817,0.5527744889259338,-0.49929898977279663,0.8451058864593506,0.4222959280014038,-0.2302151322364807,0.7740308046340942,0.5095547437667847,-0.3261529803276062,0.674597442150116,0.5467242002487183,-0.3601824939250946,0.5924375653266907,0.5638937950134277,-0.3788061738014221,0.8146800398826599,0.45635440945625305,-0.17849786579608917,0.7237999439239502,0.5179734826087952,-0.266400545835495,0.6286785006523132,0.5333119630813599,-0.2917386293411255,0.5549488663673401,0.5398917198181152,-0.29976585507392883,0.7742738723754883,0.4760986566543579,-0.13581514358520508,0.6891601085662842,0.5133181810379028,-0.1986551582813263,0.6249776482582092,0.512238085269928,-0.21524041891098022,0.5724616050720215,0.506177544593811,-0.21909970045089722
3,0.8035985231399536,0.2627192735671997,2.072871666314313e-06,0.7156215906143188,0.24637046456336975,-0.15265409648418427,0.6173834800720215,0.26558375358581543,-0.25130996108055115,0.5183036923408508,0.2975108325481415,-0.32020026445388794,0.4286805987358093,0.3169836401939392,-0.38309016823768616,0.8467573523521423,0.36990711092948914,-0.24166609346866608,0.8290622234344482,0.4514327049255371,-0.3382039964199066,0.7592759728431702,0.5079420804977417,-0.3990357518196106,0.6828636527061462,0.5453203320503235,-0.4338609278202057,0.8559262752532959,0.4153462052345276,-0.18936920166015625,0.8007890582084656,0.5027883648872375,-0.27277401089668274,0.709236741065979,0.5439479947090149,-0.3082422614097595,0.6273447871208191,0.5645384192466736,-0.32811757922172546,0.8373134732246399,0.4463646113872528,-0.14245222508907318,0.7748178243637085,0.5132535099983215,-0.21409548819065094,0.691375195980072,0.5403450727462769,-0.23876041173934937,0.6201695203781128,0.5554879903793335,-0.24833925068378448,0.8046550750732422,0.46394574642181396,-0.10517919063568115,0.7430108189582825,0.504166305065155,-0.15449556708335876,0.6856036186218262,0.5147179961204529,-0.16853295266628265,0.6346930265426636,0.5192134380340576,-0.17163456976413727
4,0.7942022681236267,0.2736903131008148,1.9774304291786393e-06,0.6937875151634216,0.2606785297393799,-0.14694002270698547,0.5935583114624023,0.2783162593841553,-0.2456388920545578,0.505193829536438,0.30671408772468567,-0.31679368019104004,0.42290574312210083,0.31990399956703186,-0.3803423047065735,0.8422286510467529,0.3673998713493347,-0.2257067710161209,0.8289909362792969,0.4515899419784546,-0.32035136222839355,0.7625747919082642,0.5125724077224731,-0.38183560967445374,0.6870778203010559,0.5543981194496155,-0.4178546667098999,0.8682776689529419,0.4138813614845276,-0.1777564436197281,0.7800856232643127,0.4909369647502899,-0.2669867277145386,0.6885643005371094,0.5145629644393921,-0.3017604947090149,0.6238424181938171,0.5234230756759644,-0.3184404969215393,0.8620549440383911,0.44674578309059143,-0.13560886681079865,0.7970994710922241,0.5062845945358276,-0.21049945056438446,0.7208292484283447,0.5227290391921997,-0.22650286555290222,0.6679758429527283,0.5314867496490479,-0.22729787230491638,0.8389144539833069,0.4721047878265381,-0.10334474593400955,0.7874372601509094,0.5107282996177673,-0.15185485780239105,0.7361747026443481,0.5168240070343018,-0.15785542130470276,0.6978198885917664,0.5199292302131653,-0.15358267724514008
5,0.7772970795631409,0.25492095947265625,1.826511152103194e-06,0.6818676590919495,0.2551656663417816,-0.139766663312912,0.5872561931610107,0.28189173340797424,-0.23397177457809448,0.49461400508880615,0.30557921528816223,-0.3004227578639984,0.40655025839805603,0.31115439534187317,-0.36037585139274597,0.8300136923789978,0.3571244478225708,-0.22282391786575317,0.8323934078216553,0.4468967318534851,-0.30775150656700134,0.7754530906677246,0.5073376893997192,-0.3607231080532074,0.7083733081817627,0.5461477637290955,-0.3885473608970642,0.8704462647438049,0.38938242197036743,-0.1690683662891388,0.8172348737716675,0.47582319378852844,-0.24270421266555786,0.74236661195755,0.509878933429718,-0.26867279410362244,0.6840844750404358,0.5206383466720581,-0.2800610363483429,0.8768761157989502,0.41603049635887146,-0.11947184801101685,0.8302035927772522,0.4822061359882355,-0.18077750504016876,0.7644349336624146,0.5092853903770447,-0.19729965925216675,0.7113689184188843,0.5192649960517883,-0.19891788065433502,0.8667675852775574,0.43727636337280273,-0.07855353504419327,0.8257771730422974,0.48362797498703003,-0.11676814407110214,0.7776989936828613,0.5012363791465759,-0.1240893080830574,0.7357336282730103,0.5101374983787537,-0.1214926466345787
6,0.7596308588981628,0.25159016251564026,2.1671969534509117e-06,0.661852240562439,0.2549661099910736,-0.16198498010635376,0.5733582377433777,0.2784069776535034,-0.26921552419662476,0.4832193851470947,0.29902198910713196,-0.34578603506088257,0.3986527621746063,0.303139865398407,-0.41665196418762207,0.8214903473854065,0.34213536977767944,-0.2514393925666809,0.8341332674026489,0.43385544419288635,-0.3431091010570526,0.7817879915237427,0.49690037965774536,-0.39830195903778076,0.7182111740112305,0.5392932891845703,-0.42678940296173096,0.8629816174507141,0.37253668904304504,-0.19026722013950348,0.848572313785553,0.46877309679985046,-0.2717151343822479,0.7727994918823242,0.5260125994682312,-0.30588507652282715,0.6990624666213989,0.5521687269210815,-0.322075217962265,0.8726294040679932,0.3994790017604828,-0.13401205837726593,0.8578921556472778,0.47622114419937134,-0.2026522308588028,0.7925171852111816,0.5168247222900391,-0.22912925481796265,0.7322583794593811,0.5390304327011108,-0.23731225728988647,0.8687999248504639,0.4211505651473999,-0.08779460191726685,0.8496396541595459,0.4749606251716614,-0.13196197152137756,0.8028203845024109,0.5028787851333618,-0.1465817391872406,0.7582098245620728,0.5227658152580261,-0.14982017874717712
7,0.7538391351699829,0.2544092833995819,2.011494871112518e-06,0.6603595018386841,0.25775307416915894,-0.1538522094488144,0.581173837184906,0.27957963943481445,-0.2587278187274933,0.488036572933197,0.2969432473182678,-0.3376310169696808,0.3961465656757355,0.3000244200229645,-0.4129217267036438,0.8321434855461121,0.3518362045288086,-0.23484060168266296,0.8338754773139954,0.43908098340034485,-0.3237482011318207,0.7793527841567993,0.4998629689216614,-0.380071759223938,0.7181814908981323,0.5453748106956482,-0.41229134798049927,0.8718557953834534,0.38194596767425537,-0.18480943143367767,0.8610115051269531,0.4776424467563629,-0.2676556408405304,0.7818540334701538,0.5303214192390442,-0.30660173296928406,0.7053344249725342,0.5585448741912842,-0.3271465003490448,0.8775038719177246,0.4069156348705292,-0.1399896889925003,0.8625934720039368,0.48547273874282837,-0.20513340830802917,0.7969847917556763,0.5269984602928162,-0.23044125735759735,0.7352680563926697,0.553374707698822,-0.23991191387176514,0.8664363622665405,0.42505595088005066,-0.10628057271242142,0.8564609885215759,0.48190248012542725,-0.14774560928344727,0.8131060600280762,0.5104286670684814,-0.1610119491815567,0.7697433233261108,0.5326778292655945,-0.1648726463317871
8,0.744686484336853,0.25509366393089294,2.0693748865596717e-06,0.6506426334381104,0.2590424418449402,-0.1705082207918167,0.5727877616882324,0.27794474363327026,-0.2837318181991577,0.4809483289718628,0.2937527298927307,-0.3665619194507599,0.3920852839946747,0.2955343425273895,-0.44506964087486267,0.8249847292900085,0.34882235527038574,-0.2623482942581177,0.8371163606643677,0.43714049458503723,-0.35660699009895325,0.7816750407218933,0.5009982585906982,-0.41489481925964355,0.715751051902771,0.5472161769866943,-0.44698286056518555,0.8610228300094604,0.3800920844078064,-0.2013729065656662,0.8564817905426025,0.48174044489860535,-0.2871468961238861,0.7763652205467224,0.5350801348686218,-0.32541394233703613,0.6975312829017639,0.559787392616272,-0.34482768177986145,0.8662042617797852,0.40678685903549194,-0.14578363299369812,0.8585945963859558,0.4888298809528351,-0.21289734542369843,0.7936007380485535,0.5331557989120483,-0.23997841775417328,0.7317134737968445,0.5605915784835815,-0.2502512037754059,0.8565725684165955,0.42524826526641846,-0.10199611634016037,0.8483540415763855,0.48529618978500366,-0.14478830993175507,0.8042764663696289,0.5184592008590698,-0.16036169230937958,0.7600250840187073,0.5437444448471069,-0.16570721566677094
9,0.743270754814148,0.2603670656681061,2.112865331582725e-06,0.6488701105117798,0.2641717195510864,-0.17497697472572327,0.5669859647750854,0.28267204761505127,-0.2932541072368622,0.4715477526187897,0.2978644073009491,-0.3804205656051636,0.3812200129032135,0.2982647716999054,-0.4636020362377167,0.8202795386314392,0.3487831652164459,-0.27654656767845154,0.8368706703186035,0.4353853166103363,-0.37983980774879456,0.7819346785545349,0.5018186569213867,-0.4441899061203003,0.7154242396354675,0.5498402118682861,-0.4796755015850067,0.8572105169296265,0.3825734555721283,-0.21579806506633759,0.8560662269592285,0.4846144914627075,-0.3104206621646881,0.775676429271698,0.538094699382782,-0.3521067500114441,0.6966908574104309,0.5604413151741028,-0.37292614579200745,0.8629934191703796,0.4119279384613037,-0.1605234146118164,0.8594472408294678,0.49434173107147217,-0.23463040590286255,0.7936623096466064,0.5384997725486755,-0.2635580003261566,0.7313394546508789,0.5636722445487976,-0.27403193712234497,0.8541867136955261,0.4330045282840729,-0.1172298789024353,0.8475109338760376,0.4937300384044647,-0.16508276760578156,0.802893340587616,0.5271497368812561,-0.18255551159381866,0.757851243019104,0.5524746775627136,-0.1887054443359375
